CMDLINE /anaconda/bin/python csnn_pc_mnist.py
MEM 508.664062 1498114495.4715
MEM 508.664062 1498114495.5882
MEM 508.664062 1498114495.7067
MEM 508.664062 1498114495.8279
MEM 508.664062 1498114495.9473
MEM 508.664062 1498114496.0686
MEM 508.664062 1498114496.1845
MEM 508.664062 1498114496.3248
MEM 508.664062 1498114496.4428
MEM 508.664062 1498114496.5583
MEM 508.664062 1498114496.6775
MEM 509.621094 1498114496.7946
MEM 508.664062 1498114496.9110
MEM 508.664062 1498114497.0280
MEM 508.664062 1498114497.1452
MEM 508.429688 1498114497.2632
MEM 508.429688 1498114497.3785
MEM 508.429688 1498114497.4936
MEM 508.429688 1498114497.6159
MEM 508.429688 1498114497.7328
MEM 508.429688 1498114497.8746
MEM 508.429688 1498114498.0176
MEM 508.429688 1498114498.1363
MEM 511.859375 1498114498.2598
MEM 508.429688 1498114498.3812
MEM 508.429688 1498114498.4987
MEM 508.429688 1498114498.6164
MEM 508.429688 1498114498.7352
MEM 508.429688 1498114498.8537
MEM 508.429688 1498114498.9929
MEM 508.429688 1498114499.1353
MEM 508.429688 1498114499.2641
MEM 508.429688 1498114499.3906
MEM 508.429688 1498114499.5100
MEM 508.429688 1498114499.6267
MEM 508.429688 1498114499.7417
MEM 508.429688 1498114499.8588
MEM 511.859375 1498114499.9774
MEM 508.464844 1498114500.1002
MEM 508.464844 1498114500.2171
MEM 510.886719 1498114500.3325
MEM 508.472656 1498114500.4577
MEM 508.472656 1498114500.5739
MEM 508.472656 1498114500.7085
MEM 508.476562 1498114500.8282
MEM 508.476562 1498114500.9650
MEM 508.476562 1498114501.0917
MEM 508.476562 1498114501.2087
MEM 508.476562 1498114501.3320
MEM 508.476562 1498114501.4489
MEM 508.476562 1498114501.5686
MEM 508.476562 1498114501.6850
MEM 508.476562 1498114501.8046
MEM 508.476562 1498114501.9224
MEM 508.476562 1498114502.0407
MEM 508.476562 1498114502.1572
MEM 508.476562 1498114502.2802
MEM 508.476562 1498114502.3972
MEM 508.476562 1498114502.5157
MEM 508.476562 1498114502.6346
MEM 508.476562 1498114502.7515
MEM 508.476562 1498114502.8727
MEM 508.476562 1498114503.0071
MEM 508.476562 1498114503.1254
MEM 508.476562 1498114503.2425
MEM 509.433594 1498114503.3631
MEM 508.476562 1498114503.4813
MEM 508.476562 1498114503.5994
MEM 508.476562 1498114503.7151
MEM 511.906250 1498114503.8466
MEM 508.480469 1498114503.9903
MEM 508.480469 1498114504.1122
MEM 508.480469 1498114504.2350
MEM 511.757812 1498114504.3543
MEM 508.480469 1498114504.4749
MEM 508.480469 1498114504.5938
MEM 508.480469 1498114504.7129
MEM 508.480469 1498114504.8355
MEM 508.480469 1498114504.9654
MEM 508.480469 1498114505.0888
MEM 508.480469 1498114505.2054
MEM 508.480469 1498114505.3219
MEM 508.480469 1498114505.4401
MEM 508.480469 1498114505.5610
MEM 508.480469 1498114505.6840
MEM 508.480469 1498114505.8079
MEM 508.480469 1498114505.9286
MEM 508.480469 1498114506.0480
MEM 508.480469 1498114506.1685
MEM 508.480469 1498114506.2874
MEM 508.480469 1498114506.4066
MEM 508.480469 1498114506.5297
MEM 508.480469 1498114506.6491
MEM 508.480469 1498114506.7662
MEM 508.480469 1498114506.8832
MEM 508.480469 1498114507.0428
MEM 508.480469 1498114507.1688
MEM 508.480469 1498114507.2851
MEM 508.480469 1498114507.3997
MEM 508.480469 1498114507.5158
MEM 508.480469 1498114507.6361
MEM 509.437500 1498114507.7525
MEM 508.480469 1498114507.8807
MEM 508.480469 1498114507.9998
MEM 511.003906 1498114508.1158
MEM 508.519531 1498114508.2352
MEM 506.667969 1498114508.3521
MEM 506.667969 1498114508.4697
MEM 510.097656 1498114508.5919
MEM 506.667969 1498114508.7155
MEM 506.667969 1498114508.8342
MEM 506.667969 1498114508.9531
MEM 506.667969 1498114509.0707
MEM 506.667969 1498114509.1882
MEM 507.585938 1498114509.3081
MEM 506.667969 1498114509.4264
MEM 506.667969 1498114509.5480
MEM 506.667969 1498114509.6705
MEM 506.667969 1498114509.7913
MEM 506.667969 1498114509.9063
MEM 506.667969 1498114510.0297
MEM 506.660156 1498114510.1486
MEM 506.660156 1498114510.2699
MEM 506.660156 1498114510.3856
MEM 506.660156 1498114510.5052
MEM 506.660156 1498114510.6306
MEM 506.660156 1498114510.7481
MEM 506.660156 1498114510.8676
MEM 506.660156 1498114510.9876
MEM 506.660156 1498114511.1063
MEM 506.660156 1498114511.2332
MEM 506.664062 1498114511.3518
MEM 509.429688 1498114511.4718
MEM 506.710938 1498114511.5876
MEM 506.710938 1498114511.7107
MEM 507.886719 1498114511.8262
MEM 506.710938 1498114511.9435
MEM 506.710938 1498114512.0655
MEM 506.710938 1498114512.1810
MEM 506.710938 1498114512.2969
MEM 506.710938 1498114512.4368
MEM 506.710938 1498114512.5590
MEM 506.710938 1498114512.6827
MEM 506.710938 1498114512.8258
MEM 506.710938 1498114512.9554
MEM 506.710938 1498114513.0751
MEM 506.710938 1498114513.1942
MEM 506.710938 1498114513.3135
MEM 506.710938 1498114513.4463
MEM 506.710938 1498114513.5835
MEM 506.710938 1498114513.6993
MEM 506.710938 1498114513.8189
MEM 506.710938 1498114513.9383
MEM 506.710938 1498114514.0727
MEM 506.710938 1498114514.1909
MEM 506.710938 1498114514.3088
MEM 506.710938 1498114514.4269
MEM 506.710938 1498114514.5450
MEM 506.710938 1498114514.6675
MEM 506.710938 1498114514.7848
MEM 506.710938 1498114514.9032
MEM 506.710938 1498114515.0296
MEM 506.710938 1498114515.1628
MEM 506.710938 1498114515.2829
MEM 506.710938 1498114515.3982
MEM 506.710938 1498114515.5189
MEM 506.710938 1498114515.6373
MEM 506.710938 1498114515.7575
MEM 506.710938 1498114515.8905
MEM 510.140625 1498114516.0133
MEM 506.710938 1498114516.1334
MEM 506.714844 1498114516.2828
MEM 506.714844 1498114516.4000
MEM 506.714844 1498114516.5177
MEM 510.144531 1498114516.6331
MEM 506.714844 1498114516.7482
MEM 506.714844 1498114516.8677
MEM 506.714844 1498114516.9913
MEM 506.718750 1498114517.1061
MEM 506.718750 1498114517.2257
MEM 506.718750 1498114517.3415
MEM 506.718750 1498114517.4565
MEM 506.718750 1498114517.5795
MEM 506.718750 1498114517.6989
MEM 506.718750 1498114517.8186
MEM 506.718750 1498114517.9370
MEM 506.718750 1498114518.0575
MEM 506.718750 1498114518.1786
MEM 506.718750 1498114518.2945
MEM 506.718750 1498114518.4153
MEM 506.718750 1498114518.5310
MEM 506.718750 1498114518.6503
MEM 506.718750 1498114518.7700
MEM 510.148438 1498114518.8923
MEM 507.636719 1498114519.0162
MEM 506.718750 1498114519.1384
MEM 506.718750 1498114519.2555
MEM 506.718750 1498114519.3746
MEM 506.718750 1498114519.4915
MEM 506.718750 1498114519.6082
MEM 506.718750 1498114519.7261
MEM 506.718750 1498114519.8451
MEM 506.718750 1498114519.9647
MEM 510.148438 1498114520.0811
MEM 506.738281 1498114520.1975
MEM 506.738281 1498114520.3120
MEM 506.738281 1498114520.4432
MEM 506.738281 1498114520.5621
MEM 506.738281 1498114520.6824
MEM 506.738281 1498114520.7998
MEM 506.738281 1498114520.9175
MEM 506.738281 1498114521.0474
MEM 506.738281 1498114521.1661
MEM 506.738281 1498114521.2827
MEM 506.738281 1498114521.4026
MEM 506.738281 1498114521.5258
MEM 506.738281 1498114521.6433
MEM 506.738281 1498114521.7625
MEM 506.738281 1498114521.8783
MEM 507.648438 1498114521.9963
MEM 506.738281 1498114522.1124
MEM 506.738281 1498114522.2304
MEM 506.738281 1498114522.3507
MEM 506.738281 1498114522.4684
MEM 506.738281 1498114522.5856
MEM 506.738281 1498114522.7048
MEM 506.738281 1498114522.8223
MEM 506.738281 1498114522.9425
MEM 506.738281 1498114523.0871
MEM 506.738281 1498114523.2031
MEM 506.738281 1498114523.3219
MEM 506.738281 1498114523.4439
MEM 506.738281 1498114523.5583
MEM 506.738281 1498114523.6770
MEM 506.738281 1498114523.7972
MEM 510.167969 1498114523.9252
MEM 506.742188 1498114524.0453
MEM 506.742188 1498114524.1644
MEM 506.742188 1498114524.2861
MEM 507.925781 1498114524.4025
MEM 506.750000 1498114524.5201
MEM 506.750000 1498114524.6382
MEM 506.750000 1498114524.7532
MEM 506.750000 1498114524.8703
MEM 506.753906 1498114524.9891
MEM 506.753906 1498114525.1038
MEM 506.753906 1498114525.2188
MEM 506.753906 1498114525.3362
MEM 506.753906 1498114525.4596
MEM 506.753906 1498114525.5781
MEM 506.753906 1498114525.7015
MEM 506.753906 1498114525.8478
MEM 506.753906 1498114525.9673
MEM 506.753906 1498114526.0825
MEM 506.753906 1498114526.1977
MEM 506.753906 1498114526.3151
MEM 506.753906 1498114526.4352
MEM 506.753906 1498114526.5525
MEM 506.753906 1498114526.6694
MEM 506.753906 1498114526.7849
MEM 506.753906 1498114526.9066
MEM 506.753906 1498114527.0270
MEM 506.753906 1498114527.1417
MEM 506.753906 1498114527.2643
MEM 506.753906 1498114527.3832
MEM 506.753906 1498114527.5023
MEM 506.753906 1498114527.6205
MEM 506.753906 1498114527.7354
MEM 506.769531 1498114527.8527
MEM 507.035156 1498114527.9693
MEM 507.277344 1498114528.0853
MEM 507.035156 1498114528.2023
MEM 507.035156 1498114528.3275
MEM 507.035156 1498114528.4450
MEM 507.035156 1498114528.5600
MEM 507.035156 1498114528.6749
MEM 507.035156 1498114528.7965
MEM 507.035156 1498114528.9139
MEM 507.035156 1498114529.0330
MEM 507.035156 1498114529.1512
MEM 507.035156 1498114529.2714
MEM 507.035156 1498114529.3921
MEM 507.035156 1498114529.5255
MEM 507.035156 1498114529.6505
MEM 507.035156 1498114529.7719
MEM 507.035156 1498114529.8862
MEM 507.035156 1498114530.0062
MEM 507.035156 1498114530.1298
MEM 507.035156 1498114530.2602
MEM 507.035156 1498114530.3776
MEM 507.035156 1498114530.4968
MEM 507.035156 1498114530.6142
MEM 507.035156 1498114530.7309
MEM 507.035156 1498114530.8495
MEM 507.035156 1498114530.9693
MEM 507.035156 1498114531.0920
MEM 510.464844 1498114531.2112
MEM 507.035156 1498114531.3257
MEM 507.035156 1498114531.4470
MEM 508.210938 1498114531.5642
MEM 507.035156 1498114531.6805
MEM 507.039062 1498114531.7979
MEM 507.039062 1498114531.9172
MEM 507.039062 1498114532.0345
MEM 507.039062 1498114532.1555
MEM 507.039062 1498114532.2773
MEM 507.039062 1498114532.3922
MEM 507.039062 1498114532.5104
MEM 507.039062 1498114532.6278
MEM 507.039062 1498114532.7423
MEM 507.039062 1498114532.8627
MEM 507.039062 1498114532.9821
MEM 507.039062 1498114533.1053
MEM 507.039062 1498114533.2220
MEM 507.039062 1498114533.3384
MEM 507.039062 1498114533.4578
MEM 507.039062 1498114533.5787
MEM 507.039062 1498114533.7003
MEM 507.039062 1498114533.8162
MEM 507.039062 1498114533.9413
MEM 507.039062 1498114534.0600
MEM 507.039062 1498114534.1796
MEM 510.468750 1498114534.2952
MEM 507.054688 1498114534.4120
MEM 507.054688 1498114534.5325
MEM 507.058594 1498114534.6537
MEM 507.058594 1498114534.7736
MEM 507.058594 1498114534.8928
MEM 507.058594 1498114535.0146
MEM 507.058594 1498114535.1358
MEM 507.062500 1498114535.2578
MEM 507.062500 1498114535.3766
MEM 507.062500 1498114535.4948
MEM 507.062500 1498114535.6141
MEM 507.062500 1498114535.7331
MEM 507.062500 1498114535.8541
MEM 507.062500 1498114535.9727
MEM 507.062500 1498114536.0936
MEM 507.062500 1498114536.2088
MEM 507.062500 1498114536.3299
MEM 507.062500 1498114536.4460
MEM 507.062500 1498114536.5611
MEM 507.062500 1498114536.6781
MEM 507.062500 1498114536.7926
MEM 507.062500 1498114536.9124
MEM 507.062500 1498114537.0295
MEM 507.062500 1498114537.1532
MEM 507.062500 1498114537.2687
MEM 507.062500 1498114537.3868
MEM 507.062500 1498114537.5065
MEM 507.062500 1498114537.6339
MEM 507.062500 1498114537.7584
MEM 510.492188 1498114537.8787
MEM 507.066406 1498114537.9954
MEM 507.066406 1498114538.1130
MEM 507.066406 1498114538.2339
MEM 507.066406 1498114538.3501
MEM 507.066406 1498114538.4691
MEM 507.066406 1498114538.5915
MEM 507.066406 1498114538.7195
MEM 507.066406 1498114538.8451
MEM 507.066406 1498114538.9610
MEM 507.066406 1498114539.0763
MEM 507.066406 1498114539.1945
MEM 507.066406 1498114539.3181
MEM 507.066406 1498114539.4490
MEM 507.066406 1498114539.5706
MEM 507.066406 1498114539.6994
MEM 507.066406 1498114539.8222
MEM 507.066406 1498114539.9414
MEM 507.066406 1498114540.0581
MEM 507.066406 1498114540.1759
MEM 507.066406 1498114540.2936
MEM 507.066406 1498114540.4107
MEM 507.066406 1498114540.5279
MEM 507.066406 1498114540.6443
MEM 507.066406 1498114540.7630
MEM 507.066406 1498114540.8806
MEM 510.496094 1498114540.9995
MEM 507.074219 1498114541.1167
MEM 507.074219 1498114541.2331
MEM 507.074219 1498114541.3566
MEM 510.503906 1498114541.4721
MEM 507.074219 1498114541.5876
MEM 507.074219 1498114541.7029
MEM 507.074219 1498114541.8228
MEM 507.074219 1498114541.9416
MEM 507.074219 1498114542.0590
MEM 507.074219 1498114542.1866
MEM 507.074219 1498114542.3139
MEM 507.074219 1498114542.4292
MEM 507.074219 1498114542.5480
MEM 507.074219 1498114542.6658
MEM 507.074219 1498114542.7880
MEM 507.074219 1498114542.9042
MEM 507.074219 1498114543.0242
MEM 507.074219 1498114543.1433
MEM 507.074219 1498114543.2581
MEM 507.074219 1498114543.3733
MEM 507.074219 1498114543.4905
MEM 507.074219 1498114543.6088
MEM 507.074219 1498114543.7283
MEM 507.074219 1498114543.8428
MEM 507.074219 1498114543.9606
MEM 507.074219 1498114544.0762
MEM 507.078125 1498114544.1932
MEM 507.078125 1498114544.3129
MEM 508.253906 1498114544.4343
MEM 507.078125 1498114544.5516
MEM 507.082031 1498114544.6667
MEM 507.082031 1498114544.7813
MEM 507.082031 1498114544.9009
MEM 507.082031 1498114545.0179
MEM 507.082031 1498114545.1425
MEM 507.082031 1498114545.2623
MEM 507.082031 1498114545.3786
MEM 507.082031 1498114545.4975
MEM 507.082031 1498114545.6163
MEM 507.082031 1498114545.7368
MEM 507.082031 1498114545.8516
MEM 507.082031 1498114545.9669
MEM 507.082031 1498114546.0852
MEM 507.082031 1498114546.2032
MEM 507.082031 1498114546.3234
MEM 507.082031 1498114546.4457
MEM 507.347656 1498114546.5660
MEM 507.347656 1498114546.6870
MEM 507.347656 1498114546.8030
MEM 507.367188 1498114546.9185
MEM 507.367188 1498114547.0388
MEM 507.367188 1498114547.1576
MEM 507.367188 1498114547.2725
MEM 507.367188 1498114547.3970
MEM 507.367188 1498114547.5145
MEM 507.367188 1498114547.6349
MEM 507.367188 1498114547.7529
MEM 507.367188 1498114547.8686
MEM 507.367188 1498114547.9870
MEM 507.367188 1498114548.1015
MEM 507.371094 1498114548.2227
MEM 507.371094 1498114548.3387
MEM 507.371094 1498114548.4558
MEM 507.410156 1498114548.5781
MEM 507.410156 1498114548.6982
MEM 507.410156 1498114548.8141
MEM 507.410156 1498114548.9328
MEM 507.410156 1498114549.0513
MEM 507.410156 1498114549.1677
MEM 507.410156 1498114549.2852
MEM 508.585938 1498114549.4031
MEM 507.410156 1498114549.5222
MEM 507.410156 1498114549.6449
MEM 509.582031 1498114549.7637
MEM 507.410156 1498114549.8868
MEM 507.410156 1498114550.0074
MEM 507.410156 1498114550.1228
MEM 507.410156 1498114550.2436
MEM 507.410156 1498114550.3600
MEM 507.410156 1498114550.4825
MEM 507.410156 1498114550.5986
MEM 507.410156 1498114550.7165
MEM 507.410156 1498114550.8352
MEM 507.410156 1498114550.9501
MEM 507.410156 1498114551.0656
MEM 507.410156 1498114551.1827
MEM 507.410156 1498114551.3096
MEM 507.410156 1498114551.4245
MEM 507.410156 1498114551.5436
MEM 507.417969 1498114551.6632
MEM 507.417969 1498114551.7789
MEM 510.847656 1498114551.9072
MEM 507.417969 1498114552.0325
MEM 507.417969 1498114552.1488
MEM 507.417969 1498114552.2644
MEM 507.417969 1498114552.3891
MEM 507.417969 1498114552.5079
MEM 508.375000 1498114552.6304
MEM 507.417969 1498114552.7461
MEM 507.417969 1498114552.8698
MEM 507.429688 1498114552.9877
MEM 507.429688 1498114553.1052
MEM 508.605469 1498114553.2211
MEM 507.429688 1498114553.3379
MEM 507.429688 1498114553.4600
MEM 507.429688 1498114553.5962
MEM 507.429688 1498114553.7264
MEM 507.429688 1498114553.8547
MEM 507.429688 1498114553.9807
MEM 507.429688 1498114554.0994
MEM 507.429688 1498114554.2154
MEM 507.429688 1498114554.3322
MEM 507.429688 1498114554.4499
MEM 507.429688 1498114554.5691
MEM 507.429688 1498114554.6929
MEM 507.429688 1498114554.8095
MEM 507.433594 1498114554.9265
MEM 507.433594 1498114555.0442
MEM 507.433594 1498114555.1613
MEM 507.433594 1498114555.2825
MEM 507.433594 1498114555.4051
MEM 507.433594 1498114555.5234
MEM 507.433594 1498114555.6438
MEM 507.433594 1498114555.7604
MEM 507.457031 1498114555.8850
MEM 507.460938 1498114556.0009
MEM 507.468750 1498114556.1185
MEM 507.488281 1498114556.2379
MEM 509.929688 1498114556.3550
MEM 507.488281 1498114556.4788
MEM 507.488281 1498114556.5982
MEM 507.488281 1498114556.7185
MEM 507.488281 1498114556.8347
MEM 507.488281 1498114556.9526
MEM 507.488281 1498114557.0720
MEM 507.488281 1498114557.1885
MEM 507.488281 1498114557.3164
MEM 507.488281 1498114557.4448
MEM 507.488281 1498114557.5612
MEM 507.488281 1498114557.6850
MEM 507.488281 1498114557.8046
MEM 507.488281 1498114557.9193
MEM 507.488281 1498114558.0345
MEM 507.488281 1498114558.1497
MEM 507.488281 1498114558.2653
MEM 507.488281 1498114558.3817
MEM 507.488281 1498114558.4990
MEM 507.488281 1498114558.6159
MEM 507.488281 1498114558.7409
MEM 507.753906 1498114558.8539
MEM 511.183594 1498114558.9720
MEM 507.765625 1498114559.0903
MEM 507.765625 1498114559.2046
MEM 508.941406 1498114559.3186
MEM 507.765625 1498114559.4347
MEM 507.769531 1498114559.5512
MEM 507.769531 1498114559.6701
MEM 507.769531 1498114559.7849
MEM 507.769531 1498114559.9043
MEM 507.769531 1498114560.0202
MEM 507.769531 1498114560.1532
MEM 507.769531 1498114560.2777
MEM 507.769531 1498114560.4050
MEM 507.769531 1498114560.5298
MEM 507.769531 1498114560.6489
MEM 507.769531 1498114560.7715
MEM 507.769531 1498114560.8897
MEM 507.769531 1498114561.0050
MEM 507.769531 1498114561.1201
MEM 507.769531 1498114561.2390
MEM 507.769531 1498114561.3577
MEM 507.769531 1498114561.4819
MEM 507.769531 1498114561.5986
MEM 507.769531 1498114561.7141
MEM 507.773438 1498114561.8321
MEM 510.503906 1498114561.9480
MEM 507.773438 1498114562.0654
MEM 507.773438 1498114562.1892
MEM 507.773438 1498114562.3163
MEM 507.773438 1498114562.4335
MEM 507.773438 1498114562.5576
MEM 507.773438 1498114562.6793
MEM 507.773438 1498114562.8040
MEM 507.773438 1498114562.9277
MEM 507.773438 1498114563.0496
MEM 507.773438 1498114563.1592
MEM 507.773438 1498114563.2793
MEM 507.773438 1498114563.3978
MEM 507.773438 1498114563.5325
MEM 507.773438 1498114563.6570
MEM 507.773438 1498114563.7805
MEM 507.773438 1498114563.8957
MEM 507.773438 1498114564.0254
MEM 507.773438 1498114564.1473
MEM 507.773438 1498114564.2743
MEM 507.773438 1498114564.3940
MEM 507.773438 1498114564.5188
MEM 507.773438 1498114564.6365
MEM 507.773438 1498114564.7543
MEM 507.773438 1498114564.8738
MEM 507.773438 1498114565.0017
MEM 507.773438 1498114565.1278
MEM 507.773438 1498114565.2592
MEM 507.773438 1498114565.3808
MEM 507.773438 1498114565.5015
MEM 507.773438 1498114565.6180
MEM 511.207031 1498114565.7333
MEM 507.781250 1498114565.8511
MEM 507.781250 1498114565.9728
MEM 508.957031 1498114566.1029
MEM 507.781250 1498114566.2193
MEM 507.785156 1498114566.3341
MEM 507.785156 1498114566.4500
MEM 507.785156 1498114566.5683
MEM 507.785156 1498114566.6869
MEM 507.785156 1498114566.8079
MEM 507.785156 1498114566.9280
MEM 507.785156 1498114567.0477
MEM 507.785156 1498114567.1706
MEM 507.785156 1498114567.2874
MEM 507.785156 1498114567.4028
MEM 507.785156 1498114567.5226
MEM 507.785156 1498114567.6456
MEM 507.851562 1498114567.7611
MEM 507.859375 1498114567.8790
MEM 507.859375 1498114568.0137
MEM 507.859375 1498114568.1437
MEM 507.859375 1498114568.2748
MEM 507.859375 1498114568.3965
MEM 507.859375 1498114568.5151
MEM 507.859375 1498114568.6295
MEM 507.859375 1498114568.7503
MEM 507.859375 1498114568.8679
MEM 507.859375 1498114568.9906
MEM 511.289062 1498114569.1090
MEM 507.875000 1498114569.2274
MEM 507.875000 1498114569.3449
MEM 511.304688 1498114569.4619
MEM 507.875000 1498114569.5803
MEM 507.875000 1498114569.7013
MEM 507.875000 1498114569.8227
MEM 507.875000 1498114569.9412
MEM 507.875000 1498114570.0602
MEM 507.875000 1498114570.1817
MEM 507.875000 1498114570.3013
MEM 507.875000 1498114570.4205
MEM 507.875000 1498114570.5423
MEM 507.875000 1498114570.6577
MEM 507.875000 1498114570.7815
MEM 507.878906 1498114570.9029
MEM 507.878906 1498114571.0179
MEM 507.878906 1498114571.1338
